['Vagabund', 'Gratweg', '* VI', '3556', 'Vagabund', 'Gratweg', '* VI', '567000000060', 1.224744871391589]
['Kuchenturm', 'Sahneschnitte', '* VIIc RP VIIIa', '11998', 'Kuchenturm', 'Sahneschnitte', '* VIIc RP VIIIa', '1164000000140', 1.224744871391589]
['Kuchenturm', 'Südlicher Kluftweg', 'III', '13462', 'Kuchenturm', 'Südlicher Kluftweg', 'III', '1164000000060', 1.224744871391589]
['Kuchenturm', 'Bunte Streusel', 'VIIa RP VIIb', '13147', 'Kuchenturm', 'Bunte Streusel', 'VIIa RP VIIb', '1164000000110', 1.224744871391589]
['Kuchenturm', 'Linker Übertritt', 'II', '11897', 'Kuchenturm', 'Linker Übertritt', 'II', '1164000000030', 1.224744871391589]
['Kuchenturm', 'Bergweg', 'I', '11887', 'Kuchenturm', 'Bergweg', 'I', '1164000000010', 1.224744871391589]
['Kuchenturm', 'Freiberger Weg', 'IV', '11946', 'Kuchenturm', 'Freiberger Weg', 'IV', '1164000000260', 1.224744871391589]
['Kuchenturm', 'Südostkante', '! * VIIb', '11951', 'Kuchenturm', 'Südost-Kante', '!* VIIb RP VIIb', '1164000000070', 1.1368545516489514]
['Kuchenturm', 'Rentnerritze', 'V', '13014', 'Kuchenturm', 'Rentnerritze', '* V', '1164000000190', 1.0]
['Ringelturm', 'Punschkugel', 'III', '8010', 'Ringelturm', 'Punschkugel', 'III', '1163000000030', 1.224744871391589]
['Ringelturm', 'Talweg', '* III', '2024', 'Ringelturm', 'Talweg', '* III', '1163000000090', 1.224744871391589]
['Ringelturm', 'Alter Weg', 'I', '6031', 'Ringelturm', 'Alter Weg', 'I', '1163000000020', 1.224744871391589]
['Ringelturm', 'Talkamin', 'II', '9786', 'Ringelturm', 'Talkamin', 'II', '1163000000080', 1.224744871391589]
['Ringelturm', 'Hintere Kante', 'VIIa', '12573', 'Ringelturm', 'Hintere Kante', 'VIIa', '1163000000220', 1.224744871391589]
['Ringelturm', 'Schartenweg', '! V', '6778', 'Ringelturm', 'Schartenweg', '! V', '1163000000240', 1.224744871391589]
['Ringelturm', 'Phantom', 'VIIb', '9244', 'Ringelturm', 'Phantom', 'VIIb', '1163000000210', 1.224744871391589]
['Ringelturm', 'Südwestkante', 'IV', '1332', 'Ringelturm', 'Südwest-Kante', 'IV', '1163000000050', 1.2039000834429212]
['Ringelturm', 'Südostkante', 'V', '3127', 'Ringelturm', 'Südost-Kante', 'V', '1163000000250', 1.2021713893545778]
['Ringelturm', 'Südwinkel', 'II', '6061', 'Ringelturm', 'Süd-Winkel', 'II', '1163000000280', 1.1976829482147788]
['Ringelturm', 'Südwand', 'IV', '4337', 'Ringelturm', 'Süd-Wand', 'IV', '1163000000270', 1.1909671606630376]
['Ringelturm', 'Südweg', 'II', '3517', 'Ringelturm', 'Süd-Weg', 'II', '1163000000260', 1.1861827340077287]
['Ringelturm', 'Erwähnung zum Talkamin', 'III', '13148', 'Ringelturm', 'Grüner Weg', 'III', '1163000000160', 0.8736725613843356]
['Zarathustra Junior', 'Risskante', 'IV', '4734', 'Zarathustra Junior', 'Risskante', 'IV', '1162000000030', 1.224744871391589]
['Zarathustra Junior', 'Talkamin', 'II', '9179', 'Zarathustra Junior', 'Talkamin', 'II', '1162000000060', 1.224744871391589]
['Zarathustra Junior', 'Tunnelweg', 'II', '2307', 'Zarathustra Junior', 'Tunnelweg', 'II', '1162000000020', 1.224744871391589]
['Zarathustra Junior', 'Eurydike', 'VIIb RP VIIc', '10509', 'Zarathustra Junior', 'Eurydike', 'VIIb RP VIIc', '1162000000050', 1.224744871391589]
['Zarathustra Junior', 'Alter Weg', 'II', '2299', 'Zarathustra Junior', 'Alter Weg', 'II', '1162000000010', 1.224744871391589]
['Zarathustra Junior', 'Nordwestschlucht', 'II', '6952', 'Zarathustra Junior', 'Nordwest-Schlucht', 'II', '1162000000100', 1.2087881457219811]
['Zarathustra Junior', 'Nordostpfeiler', 'IV', '9843', 'Zarathustra Junior', 'Nordost-Pfeiler', 'IV', '1162000000130', 1.206668712910072]
['Zarathustra Junior', 'Nordostkante', 'IV', '7186', 'Zarathustra Junior', 'Nordost-Kante', 'IV', '1162000000120', 1.2039000834429212]
['Zarathustra Junior', 'Nordwand', 'V', '8663', 'Zarathustra Junior', 'Nord-Wand', 'V', '1162000000110', 1.1946956382436527]
['Zarathustra Junior', 'Ostweg', 'IV', '3518', 'Zarathustra Junior', 'Ost-Weg', 'IV', '1162000000140', 1.1861827340077287]
['Zarathustra Junior', 'Talriß', 'V', '9932', 'Zarathustra Junior', 'Talriss', 'V', '1162000000080', 1.1050572037376056]
['Zarathustra', 'Alter Weg', 'II', '6396', 'Zarathustra', 'Alter Weg', 'II', '1161000000010', 1.224744871391589]
['Zarathustra', 'Spätes Erwachen', 'VIIa', '127', 'Zarathustra', 'Spätes Erwachen', 'VIIa', '1161000000060', 1.224744871391589]
['Zarathustra', 'Neuer Nordweg', 'VI', '1654', 'Zarathustra', 'Neuer Nord-Weg', 'VI', '1161000000100', 1.2053828627473466]
['Zarathustra', 'Nordwestkante', '! VI', '6099', 'Zarathustra', 'Nordwest-Kante', '! VI', '1161000000070', 1.2053828627473466]
['Zarathustra', 'Neue Ostwand', 'VIIb', '3575', 'Zarathustra', 'Neue Ost-Wand', 'VIIb', '1161000000120', 1.2039000834429212]
['Zarathustra', 'Nordostkante', '! V', '1653', 'Zarathustra', 'Nordost-Kante', '! V', '1161000000110', 1.2039000834429212]
['Zarathustra', 'Südostwand', '! VI', '10677', 'Zarathustra', 'Südost-Wand', '! VI', '1161000000140', 1.2001300817159304]
['Zarathustra', 'Südwand', '* II', '453', 'Zarathustra', 'Süd-Wand', '* II', '1161000000020', 1.1909671606630376]
['Zarathustra', 'Nordweg', '* IV', '878', 'Zarathustra', 'Nord-Weg', '* IV', '1161000000080', 1.1909671606630376]
['Zarathustra', 'Ostwand', '* VI', '5038', 'Zarathustra', 'Ost-Wand', '* VI', '1161000000130', 1.1909671606630376]
['Zarathustra', 'Westriß', 'V', '2894', 'Zarathustra', 'West-Riss', 'V', '1161000000050', 1.098969947646515]
['Zarathustra', 'Variante zur Südwand', '* II', '5942', 'Zarathustra', 'Variante', '* II', '1161000000030', 1.0677078252031311]
['Zarathustra', 'Variante zur Südostwand', '! VI', '9844', 'Zarathustra', 'Variante', '! VI', '1161000000150', 1.0547399539746263]
['Zarathustra', 'Weg der Hostinecbrüder', 'VIIa', '1748', 'Zarathustra', 'West-Weg', 'II', '1161000000040', 0.8150699957986549]
['Daxkopf', 'Irrsinn', 'VIIc RP VIIIa', '4829', 'Daxkopf', 'Irrsinn', 'VIIc RP VIIIa', '1160000000100', 1.224744871391589]
['Daxkopf', 'Alter Weg', 'III', '2163', 'Daxkopf', 'Alter Weg', 'III', '1160000000010', 1.224744871391589]
['Daxkopf', 'Talweg', '! VIIb', '11346', 'Daxkopf', 'Talweg', '! VIIb', '1160000000110', 1.224744871391589]
['Daxkopf', 'Spreize', 'III', '6397', 'Daxkopf', 'Spreize', 'III', '1160000000020', 1.224744871391589]
['Daxkopf', 'Irreführung', 'VIIb', '4828', 'Daxkopf', 'Irreführung', 'VIIb', '1160000000090', 1.224744871391589]
['Daxkopf', 'Südwestweg', '* VI', '1433', 'Daxkopf', 'Südwest-Weg', '* VI', '1160000000080', 1.2001300817159304]
['Daxkopf', 'Kiefernriß', 'V', '2892', 'Daxkopf', 'Kiefernriss', 'V', '1160000000120', 1.1493240717286455]
['Daxkopf', 'Südwand', '** VIIb', '87', 'Daxkopf', 'Süd-Wand', '** VIIb RP VIIc', '1160000000070', 1.125]
['Daxkopf', 'Nordriß', 'V', '2338', 'Daxkopf', 'Nord-Riss', 'V', '1160000000130', 1.098969947646515]
['Daxkopf', 'Südriß', 'V', '9118', 'Daxkopf', 'Süd-Riss', 'V', '1160000000060', 1.0823535455343898]
['Daxkopf', 'Sprung', '1/I', '879', 'Daxkopf', 'Sprung', 'I 1', '1160000000140', 1.0]
['Daxkopf', 'Wiedersehen am Totem Pole', 'VIIIa', '8808', 'Daxkopf', 'Urlaubsweg', 'V', '1160000000040', 0.6757711644237764]
['Daxenstein', 'Klavier', '! * VIIa', '231', 'Daxenstein', 'Klavier', '!* VIIa', '1159000000120', 1.224744871391589]
['Daxenstein', 'Schnüffeltier', '* IXa RP IXb', '3848', 'Daxenstein', 'Schnüffeltier', '* IXa RP IXb', '1159000000300', 1.224744871391589]
['Daxenstein', 'Löschnerwand', '** IV', '452', 'Daxenstein', 'Löschnerwand', '** IV', '1159000000220', 1.224744871391589]
['Daxenstein', 'Klavier direkt', '** VIIc RP VIIIa', '546', 'Daxenstein', 'Klavier direkt', '** VIIc RP VIIIa', '1159000000130', 1.224744871391589]
['Daxenstein', 'Weg im Schatten', 'VIIa', '9931', 'Daxenstein', 'Weg im Schatten', 'VIIa', '1159000000020', 1.224744871391589]
['Daxenstein', 'Polly', '* VIIc RP VIIIa', '85', 'Daxenstein', 'Polly', '* VIIc RP VIIIa', '1159000000140', 1.224744871391589]
['Daxenstein', 'Tagesausklang', 'VI', '3653', 'Daxenstein', 'Tagesausklang', 'VI', '1159000000200', 1.224744871391589]
['Daxenstein', 'Regensicher', 'II', '11991', 'Daxenstein', 'Regensicher', 'II', '1159000000170', 1.224744871391589]
['Daxenstein', 'Alter Weg', '* I', '4512', 'Daxenstein', 'Alter Weg', '* I', '1159000000010', 1.224744871391589]
['Daxenstein', 'Bergbrüderweg', 'V', '7630', 'Daxenstein', 'Bergbrüderweg', 'V', '1159000000030', 1.224744871391589]
['Daxenstein', 'Kursgewinn', 'VI', '13338', 'Daxenstein', 'Kursgewinn', 'VI', '1159000000100', 1.224744871391589]
['Daxenstein', 'Lapin Kulta', 'VIIb RP VIIIa', '3681', 'Daxenstein', 'Lapin Kulta', 'VIIb RP VIIIa', '1159000000290', 1.224744871391589]
['Daxenstein', 'Frechdachs', '* VIIb', '547', 'Daxenstein', 'Frechdachs', '* VIIb', '1159000000080', 1.224744871391589]
['Daxenstein', 'Heinis Rissspur', 'VIIIb', '6441', 'Daxenstein', 'Heinis Rissspur', 'VIIIb', '1159000000260', 1.224744871391589]
['Daxenstein', 'Vergessener Weg', '! VIIb (VIIc)', '9079', 'Daxenstein', 'Vergessener Weg', '! VIIb (VIIc)', '1159000000280', 1.224744871391589]
['Daxenstein', 'Pfeilerweg', 'IV', '9511', 'Daxenstein', 'Pfeilerweg', 'IV', '1159000000370', 1.224744871391589]
['Daxenstein', 'Direkte Südkante', '! * VIIb', '1735', 'Daxenstein', 'Direkte Süd-Kante', '!* VIIb', '1159000000240', 1.2087881457219811]
['Daxenstein', 'Direkte Westwand', 'VIIc', '11450', 'Daxenstein', 'Direkte West-Wand', 'VIIc', '1159000000330', 1.2087881457219811]
['Daxenstein', 'Südoststiege', 'V', '2436', 'Daxenstein', 'Südost-Stiege', 'V', '1159000000190', 1.2039000834429212]
['Daxenstein', 'Nordwestwand', '* VIIa', '2893', 'Daxenstein', 'Nordwest-Wand', '* VIIa', '1159000000340', 1.2039000834429212]
['Daxenstein', 'Nordwestweg', 'II', '4913', 'Daxenstein', 'Nordwest-Weg', 'II', '1159000000350', 1.2021713893545778]
['Daxenstein', 'Südostkamin', '* I', '5530', 'Daxenstein', 'Südost-Kamin', '* I', '1159000000160', 1.2021713893545778]
['Daxenstein', 'Nordkante', 'V', '10080', 'Daxenstein', 'Nord-Kante', 'V', '1159000000390', 1.1976829482147788]
['Daxenstein', 'Westkamin', 'II', '2435', 'Daxenstein', 'West-Kamin', 'II', '1159000000270', 1.1976829482147788]
['Daxenstein', 'Südkante', '* VIIa', '234', 'Daxenstein', 'Süd-Kante', '* VIIa', '1159000000230', 1.1946956382436527]
['Daxenstein', 'Ostkante', 'VIIa RP VIIb', '2126', 'Daxenstein', 'Ost-Kante', 'VIIa RP VIIb', '1159000000110', 1.1946956382436527]
['Daxenstein', 'Westwand', 'VIIc', '3682', 'Daxenstein', 'West-Wand', 'VIIc', '1159000000320', 1.1946956382436527]
['Daxenstein', 'Nordwand', 'V', '9513', 'Daxenstein', 'Nord-Wand', 'V', '1159000000380', 1.1946956382436527]
['Daxenstein', 'Ostweg', 'III', '2331', 'Daxenstein', 'Ost-Weg', 'III', '1159000000050', 1.1861827340077287]
['Daxenstein', 'Heinrichs Wand', '! * VIIIa', '1091', 'Daxenstein', 'Heinrichs Wand', '!* VIIIa RP VIIIa', '1159000000250', 1.1606990230986767]
['Daxenstein', 'Winkelriß', '** II', '2330', 'Daxenstein', 'Winkelriss', '** II', '1159000000150', 1.141642260410177]
['Daxenstein', 'Perryriß', '** VIIb', '1089', 'Daxenstein', 'Perryriss', '** VIIb', '1159000000310', 1.1322166036522048]
['Daxenstein', 'Daxspur', '* VIIb', '548', 'Daxenstein', 'Dachsspur', '* VIIb', '1159000000040', 1.098969947646515]
['Daxenstein', 'Ostriß', '* IV', '6900', 'Daxenstein', 'Ost-Riss', '* IV', '1159000000090', 1.0823535455343898]
['Daxenstein', 'Variante zum Ostweg', 'IV', '11992', 'Daxenstein', 'Variante', 'IV', '1159000000070', 1.0729759158980507]
['Ottostein', 'Alter Weg', 'I', '2434', 'Ottostein', 'Alter Weg', 'I', '1158000000020', 1.224744871391589]
['Ottostein', 'Astweg', 'V', '375', 'Ottostein', 'Astweg', 'V', '1158000000210', 1.224744871391589]
['Ottostein', 'Otto - find ich gut', 'VIIIb RP VIIIc', '8020', 'Ottostein', 'Otto - find ich gut', 'VIIIb RP VIIIc', '1158000000130', 1.224744871391589]
['Ottostein', 'Porterwand', '! VI', '4409', 'Ottostein', 'Porterwand', '! VI', '1158000000150', 1.224744871391589]
['Ottostein', 'Schweißperle', 'IV', '5873', 'Ottostein', 'Schweißperle', 'IV', '1158000000200', 1.224744871391589]
['Ottostein', 'Neuer Südostweg', '* III', '2409', 'Ottostein', 'Neuer Südost-Weg', '* III', '1158000000170', 1.2077944200529787]
['Ottostein', 'Südostweg', '* III', '2433', 'Ottostein', 'Südost-Weg', '* III', '1158000000180', 1.1976829482147788]
['Ottostein', 'Ostkante', '! * IV', '454', 'Ottostein', 'Ost-Kante', '!* IV', '1158000000160', 1.1946956382436527]
['Ottostein', 'Südkante', '* IV', '6899', 'Ottostein', 'Süd-Kante', '* IV', '1158000000190', 1.1946956382436527]
['Ottostein', 'Otto Normalverbraucher', 'VIIIb', '9675', 'Ottostein', 'Otto Normalverbraucher', 'VIIIb RP VIIIb', '1158000000080', 1.1508518047703666]
['Ottostein', 'Ottifant', 'VI', '13511', 'Ottostein', 'Ottifant', 'VI RP VI', '1158000000230', 1.1412576991207855]
['Ottostein', 'Nordostriß', 'VIIa', '5533', 'Ottostein', 'Nordost-Riss', 'VIIa', '1158000000140', 1.1314936048329118]
['Ottostein', 'Variante zum AW', 'II', '13072', 'Ottostein', 'Variante', 'II', '1158000000030', 1.10140202458189]
['Ottostein', 'Variante zum Astweg', 'V', '11993', 'Ottostein', 'Variante', 'V', '1158000000100', 1.0729759158980507]
['Mühlenwächter, Großer', 'Metal Guru', 'VIIIc RP IXa', '3226', 'Großer Mühlenwächter', 'Metal Guru', 'VIIIc RP IXa', '1157000000090', 1.224744871391589]
['Mühlenwächter, Großer', 'Neuer Weg', '* III', '3655', 'Großer Mühlenwächter', 'Neuer Weg', '* III', '1157000000050', 1.224744871391589]
['Mühlenwächter, Großer', 'Alter Weg', 'II', '1649', 'Großer Mühlenwächter', 'Alter Weg', 'II', '1157000000010', 1.224744871391589]
['Mühlenwächter, Großer', 'Wasserweg', '! VIIIa', '9469', 'Großer Mühlenwächter', 'Wasserweg', '! VIIIa', '1157000000070', 1.224744871391589]
['Mühlenwächter, Großer', 'Mittelweg', 'IV', '1652', 'Großer Mühlenwächter', 'Mittelweg', 'IV', '1157000000040', 1.224744871391589]
['Mühlenwächter, Großer', 'Ente', 'V', '3654', 'Großer Mühlenwächter', 'Ente', 'V', '1157000000030', 1.224744871391589]
['Mühlenwächter, Großer', 'Talkante', 'VIIc', '2301', 'Großer Mühlenwächter', 'Talkante', 'VIIc', '1157000000060', 1.224744871391589]
['Mühlenwächter, Großer', 'Nordostweg', 'VI', '1651', 'Großer Mühlenwächter', 'Nordost-Weg', 'VI', '1157000000130', 1.2001300817159304]
['Mühlenwächter, Großer', 'Nordkante', 'VIIa', '880', 'Großer Mühlenwächter', 'Nord-Kante', 'VIIa', '1157000000120', 1.1976829482147788]
['Mühlenwächter, Großer', 'Westweg', 'III', '1650', 'Großer Mühlenwächter', 'West-Weg', 'III', '1157000000100', 1.1909671606630376]
['Mühlenwächter, Großer', 'Variante zum  AW', '* II', '4195', 'Großer Mühlenwächter', 'Variante', '* II', '1157000000020', 1.0929064207170003]
['Mühlenwächter, Großer', 'DA zum Wasserweg', '! VIIIa RP VIIIb', '10647', 'Großer Mühlenwächter', 'DV', '! VIIIa RP VIIIb', '1157000000080', 0.8782182878482497]
['Mühlenwächter, Großer', 'Erwähnung zum Neuen Weg', 'VIIa', '9874', 'Großer Mühlenwächter', 'Windmühle', 'VIIc', '1157000000110', 0.7460997163113249]
['Mühlenwächter, Kleiner', 'Alter Weg', '* II', '1646', 'Kleiner Mühlenwächter', 'Alter Weg', '* II', '1156000000010', 1.224744871391589]
['Mühlenwächter, Kleiner', 'Mahlzeit', 'VIIb RP VIIc', '3403', 'Kleiner Mühlenwächter', 'Mahlzeit', 'VIIb RP VIIc', '1156000000100', 1.224744871391589]
['Mühlenwächter, Kleiner', 'Talwand', 'VIIa', '624', 'Kleiner Mühlenwächter', 'Talwand', 'VIIa', '1156000000080', 1.224744871391589]
['Mühlenwächter, Kleiner', 'Südkante', 'VIIb', '4126', 'Kleiner Mühlenwächter', 'Süd-Kante', 'VIIb', '1156000000060', 1.1946956382436527]
['Mühlenwächter, Kleiner', 'Nordweg', 'III', '1648', 'Kleiner Mühlenwächter', 'Nord-Weg', 'III', '1156000000110', 1.1909671606630376]
['Mühlenwächter, Kleiner', 'Ostwand', '! * IV', '882', 'Kleiner Mühlenwächter', 'Ost-Wand', '!* IV', '1156000000030', 1.1909671606630376]
['Mühlenwächter, Kleiner', 'Pfeilervariante z. Ostwand', 'IV', '12643', 'Kleiner Mühlenwächter', 'Pfeilervariante', 'IV', '1156000000040', 1.1125812102383408]
['Mühlenwächter, Kleiner', 'Variante zum Nord-Weg', 'IV', '12661', 'Kleiner Mühlenwächter', 'Variante', 'IV', '1156000000120', 1.062958880795741]
['Mühlenwächter, Kleiner', 'Talwand-DA', 'VIIa', '10960', 'Kleiner Mühlenwächter', 'DA', 'VIIa', '1156000000090', 0.8856886837057615]
['Mühlenwächter, Kleiner', 'Nordostkante (Erwähnung zur Ostwand)', 'V', '9875', 'Kleiner Mühlenwächter', 'Süd-Weg', 'VIIb', '1156000000050', 0.7182514591632829]
['Rosenthaler Turm', 'Talweg', 'II', '6538', 'Rosenthaler Turm', 'Talweg', 'II', '1155000000080', 1.224744871391589]
['Rosenthaler Turm', 'Kurze Reibung', 'VI', '2393', 'Rosenthaler Turm', 'Kurze Reibung', 'VI', '1155000000060', 1.224744871391589]
['Rosenthaler Turm', 'Abendweg', 'VI', '3659', 'Rosenthaler Turm', 'Abendweg', 'VI', '1155000000170', 1.224744871391589]
['Rosenthaler Turm', 'Schnake', 'III', '8592', 'Rosenthaler Turm', 'Schnake', 'III', '1155000000190', 1.224744871391589]
['Rosenthaler Turm', 'Schartenvariante', 'III', '12168', 'Rosenthaler Turm', 'Schartenvariante', 'III', '1155000000020', 1.224744871391589]
['Rosenthaler Turm', 'Rosenkranz', 'III', '2554', 'Rosenthaler Turm', 'Rosenkranz', 'III', '1155000000140', 1.224744871391589]
['Rosenthaler Turm', 'Milbe', 'III', '2551', 'Rosenthaler Turm', 'Milbe', 'III', '1155000000110', 1.224744871391589]
['Rosenthaler Turm', 'Kakerlake', 'III', '2552', 'Rosenthaler Turm', 'Kakerlake', 'III', '1155000000130', 1.224744871391589]
['Rosenthaler Turm', 'Kellerassel', 'II', '2550', 'Rosenthaler Turm', 'Kellerassel', 'II', '1155000000090', 1.224744871391589]
['Rosenthaler Turm', 'Nordwestwand', 'IV', '6548', 'Rosenthaler Turm', 'Nordwest-Wand', 'IV', '1155000000160', 1.2039000834429212]
['Rosenthaler Turm', 'Nordostkamin', 'III', '8599', 'Rosenthaler Turm', 'Nordost-Kamin', 'III', '1155000000200', 1.2039000834429212]
['Rosenthaler Turm', 'Südwestwand', 'III', '3658', 'Rosenthaler Turm', 'Südwest-Wand', 'III', '1155000000070', 1.2021713893545778]
['Rosenthaler Turm', 'Nordkante', 'III', '6549', 'Rosenthaler Turm', 'Nord-Kante', 'III', '1155000000180', 1.1976829482147788]
['Rosenthaler Turm', 'Ostkante', 'III', '5867', 'Rosenthaler Turm', 'Ost-Kante', 'III', '1155000000040', 1.1946956382436527]
['Rosenthaler Turm', 'Alter Weg', 'I', '3657', 'Rosenthaler Turm', 'Alter Weg', 'II', '1155000000010', 1.1606990230986767]
['Rosenthaler Turm', 'Julivariante zum AW', 'II', '7629', 'Rosenthaler Turm', 'Julivariante', 'II', '1155000000030', 1.1267064961516369]
['Rosenthaler Turm', 'Westkante', 'IV', '6547', 'Rosenthaler Turm', 'Wespenvariante', 'IV', '1155000000100', 1.0032107409828332]
['Großvaterstuhl', 'Neuer Talweg', '** VIIIa RP VIIIb', '1092', 'Großvaterstuhl', 'Neuer Talweg', '** VIIIa RP VIIIb', '1154000000150', 1.224744871391589]
['Großvaterstuhl', 'Alter Weg', 'II', '6124', 'Großvaterstuhl', 'Alter Weg', 'II', '1154000000010', 1.224744871391589]
['Großvaterstuhl', 'Talweg', '** VIIb RP VIIc', '114', 'Großvaterstuhl', 'Talweg', '** VIIb RP VIIc', '1154000000200', 1.224744871391589]
['Großvaterstuhl', 'Rheuma', 'VIIIb', '5915', 'Großvaterstuhl', 'Rheuma', 'VIIIb', '1154000000140', 1.224744871391589]
['Großvaterstuhl', 'Schartenweg', 'IV', '2334', 'Großvaterstuhl', 'Schartenweg', 'IV', '1154000000310', 1.224744871391589]
['Großvaterstuhl', 'Jonathan und Cornelius', '* VIIc', '1095', 'Großvaterstuhl', 'Jonathan und Cornelius', '* VIIc', '1154000000110', 1.224744871391589]
['Großvaterstuhl', 'Ruhige Variante', 'IV', '2333', 'Großvaterstuhl', 'Ruhige Variante', 'IV', '1154000000020', 1.224744871391589]
['Großvaterstuhl', 'Nordwest-Wand', 'VI', '10198', 'Großvaterstuhl', 'Nordwest-Wand', 'VI', '1154000000240', 1.224744871391589]
['Großvaterstuhl', 'Neuer Südweg', 'VIIb (VIIc)', '10292', 'Großvaterstuhl', 'Neuer Süd-Weg', 'VIIb (VIIc)', '1154000000120', 1.2039000834429212]
['Großvaterstuhl', 'Südostweg', '* V', '6002', 'Großvaterstuhl', 'Südost-Weg', '* V', '1154000000060', 1.1976829482147788]
['Großvaterstuhl', 'Südostpfeiler', 'VIIb RP VIIc', '4245', 'Großvaterstuhl', 'Südost-Pfeiler', '* VIIb RP VIIc', '1154000000080', 1.1929392073046856]
['Großvaterstuhl', 'Westweg', '* VI', '81', 'Großvaterstuhl', 'West-Weg', '* VI', '1154000000170', 1.1909671606630376]
['Großvaterstuhl', 'Xylophon', '* RP VIIc', '6581', 'Großvaterstuhl', 'Xylophon', '* VIIc', '1154000000220', 1.1871381773636105]
['Großvaterstuhl', 'Lehne', 'RP VIIb', '7906', 'Großvaterstuhl', 'Lehne', 'VIIb', '1154000000040', 1.1811273125260722]
['Großvaterstuhl', 'Südwestwand', 'VIIIa', '9957', 'Großvaterstuhl', 'Südwest-Wand', '! VIIIa', '1154000000130', 1.1794929858645637]
['Großvaterstuhl', 'Sonnenstrahl', '* RP VIIIc', '1094', 'Großvaterstuhl', 'Sonnenstrahl', '* VIIIb RP VIIIc', '1154000000160', 1.1449173764148084]
['Großvaterstuhl', 'Variante zum Westweg', '! VIIa', '10293', 'Großvaterstuhl', 'Variante', '! VIIa', '1154000000180', 1.0677078252031311]
['Großvaterstuhl', 'Südweg', '* V', '2723', 'Großvaterstuhl', 'Süd-Weg', '!* V', '1154000000090', 0.9523809523809524]
['Großvaterstuhl', 'DA zum Westweg', 'VI', '9958', 'Großvaterstuhl', 'Dienstweg', 'VIIb', '1154000000100', 0.8877760576239054]
['Großvaterstuhl', 'Ischias', 'VIIIb', '13319', 'Großvaterstuhl', 'Herbstabend', 'VIIb', '1154000000290', 0.8021726918502595]
['Waldhorn', 'Alter Weg', 'II', '12333', 'Waldhorn', 'Alter Weg', 'II', '1153000000010', 1.224744871391589]
